number	link	level	title	classitication	solved	avg_attempt
11158	https://www.acmicpc.net/problem/11158	Bronze II	Angry Grammar Nazi	문자열	24	1.83
11269	https://www.acmicpc.net/problem/11269	Bronze II	Cryptographer’s Conundrum	문자열	112	1.12
11328	https://www.acmicpc.net/problem/11328	Bronze II	Strfry	문자열	569	2.39
11365	https://www.acmicpc.net/problem/11365	Bronze II	!밀비 급일	문자열	3384	1.61
11575	https://www.acmicpc.net/problem/11575	Bronze II	Affine Cipher	문자열	783	1.53
11720	https://www.acmicpc.net/problem/11720	Bronze II	숫자의 합	문자열	32787	1.99
11721	https://www.acmicpc.net/problem/11721	Bronze II	열 개씩 끊어 출력하기	문자열	22414	1.94
11760	https://www.acmicpc.net/problem/11760	Bronze II	Mastering Mastermind	문자열	42	2.95
11944	https://www.acmicpc.net/problem/11944	Bronze II	NN	문자열	1284	2.51
12780	https://www.acmicpc.net/problem/12780	Bronze II	원피스	문자열	643	1.68
13163	https://www.acmicpc.net/problem/13163	Bronze II	닉네임에 갓 붙이기	문자열	1036	1.75
13234	https://www.acmicpc.net/problem/13234	Bronze II	George Boole	문자열	266	1.28
13420	https://www.acmicpc.net/problem/13420	Bronze II	사칙연산	문자열	779	1.91
13462	https://www.acmicpc.net/problem/13462	Bronze II	Battle Simulation	문자열	59	1.32
15104	https://www.acmicpc.net/problem/15104	Bronze II	Odd Palindrome	문자열	82	1.29
15238	https://www.acmicpc.net/problem/15238	Bronze II	Pirates	문자열	122	1.39
15813	https://www.acmicpc.net/problem/15813	Bronze II	너의 이름은 몇 점이니?	문자열	616	1.11
15829	https://www.acmicpc.net/problem/15829	Bronze II	Hashing	문자열	1110	1.18
15874	https://www.acmicpc.net/problem/15874	Bronze II	Caesar Cipher	문자열	210	2.15
16103	https://www.acmicpc.net/problem/16103	Bronze II	Drawn and Quartered	문자열	21	1.67
16189	https://www.acmicpc.net/problem/16189	Bronze II	Repetitive Palindrome	문자열	192	1.43
16446	https://www.acmicpc.net/problem/16446	Bronze II	Enigma	문자열	10	1.1
17091	https://www.acmicpc.net/problem/17091	Bronze II	단어 시계	문자열	23	2.48
17249	https://www.acmicpc.net/problem/17249	Bronze II	태보태보 총난타	문자열	572	1.31
17350	https://www.acmicpc.net/problem/17350	Bronze II	2루수 이름이 뭐야	문자열	395	1.51
17548	https://www.acmicpc.net/problem/17548	Bronze II	Greetings!	문자열	41	1.12
18142	https://www.acmicpc.net/problem/18142	Bronze II	Tapioka	문자열	19	1.11
18322	https://www.acmicpc.net/problem/18322	Bronze II	Word Processor	문자열	90	1.16
18406	https://www.acmicpc.net/problem/18406	Bronze II	럭키 스트레이트	문자열	328	1.21
18409	https://www.acmicpc.net/problem/18409	Bronze II	母音を?える	문자열	66	1.11
18412	https://www.acmicpc.net/problem/18412	Bronze II	文字列の反?	문자열	51	1.31
18415	https://www.acmicpc.net/problem/18415	Bronze II	キャピタリゼ?ション	문자열	48	1.04
18679	https://www.acmicpc.net/problem/18679	Bronze II	Banana	문자열	23	1
18813	https://www.acmicpc.net/problem/18813	Bronze II	Divisionals Spelling	문자열	15	1.27
18884	https://www.acmicpc.net/problem/18884	Bronze II	New Year and Naming	문자열	40	1.2
1032	https://www.acmicpc.net/problem/1032	Bronze I	명령 프롬프트	문자열	6144	1.98
1157	https://www.acmicpc.net/problem/1157	Bronze I	단어 공부	문자열	21809	2.59
1259	https://www.acmicpc.net/problem/1259	Bronze I	팰린드롬수	문자열	2510	1.49
1356	https://www.acmicpc.net/problem/1356	Bronze I	유진수	문자열	979	2.38
1652	https://www.acmicpc.net/problem/1652	Bronze I	누울 자리를 찾아라	문자열	3195	2.46
1855	https://www.acmicpc.net/problem/1855	Bronze I	암호	문자열	340	1.46
2929	https://www.acmicpc.net/problem/2929	Bronze I	머신 코드	문자열	111	1.73
2954	https://www.acmicpc.net/problem/2954	Bronze I	창영이의 일기장	문자열	907	1.48
3035	https://www.acmicpc.net/problem/3035	Bronze I	스캐너	문자열	851	1.48
3181	https://www.acmicpc.net/problem/3181	Bronze I	줄임말 만들기	문자열	261	1.55
4836	https://www.acmicpc.net/problem/4836	Bronze I	춤	문자열	23	2.83
5698	https://www.acmicpc.net/problem/5698	Bronze I	Tautogram	문자열	290	1.64
5987	https://www.acmicpc.net/problem/5987	Bronze I	String Function Encoding	문자열	23	1.09
6996	https://www.acmicpc.net/problem/6996	Bronze I	애너그램	문자열	961	1.91
8245	https://www.acmicpc.net/problem/8245	Bronze I	Obraz	문자열	9	1.33
8595	https://www.acmicpc.net/problem/8595	Bronze I	히든 넘버	문자열	721	3.43
9047	https://www.acmicpc.net/problem/9047	Bronze I	6174	문자열	508	2.19
9093	https://www.acmicpc.net/problem/9093	Bronze I	단어 뒤집기	문자열	2796	2
9227	https://www.acmicpc.net/problem/9227	Bronze I	W**h y**r mouth out with s**p	문자열	25	3.16
9229	https://www.acmicpc.net/problem/9229	Bronze I	단어 사다리	문자열	70	1.7
9342	https://www.acmicpc.net/problem/9342	Bronze I	염색체	문자열	120	1.45
10798	https://www.acmicpc.net/problem/10798	Bronze I	세로읽기	문자열	5106	1.72
10988	https://www.acmicpc.net/problem/10988	Bronze I	팰린드롬인지 확인하기	문자열	4786	1.47
11098	https://www.acmicpc.net/problem/11098	Bronze I	첼시를 도와줘!	문자열	1161	1.46
11149	https://www.acmicpc.net/problem/11149	Bronze I	Decode the Message	문자열	40	1.4
11586	https://www.acmicpc.net/problem/11586	Bronze I	지영 공주님의 마법 거울	문자열	1322	1.4
11655	https://www.acmicpc.net/problem/11655	Bronze I	ROT13	문자열	4458	1.62
11719	https://www.acmicpc.net/problem/11719	Bronze I	그대로 출력하기 2	문자열	21958	1.74
11771	https://www.acmicpc.net/problem/11771	Bronze I	What’s on the Grille?	문자열	31	1.74
11816	https://www.acmicpc.net/problem/11816	Bronze I	"8진수, 10진수, 16진수"	문자열	1794	1.41
12607	https://www.acmicpc.net/problem/12607	Bronze I	T9 Spelling (Small)	문자열	33	1.64
12608	https://www.acmicpc.net/problem/12608	Bronze I	T9 Spelling (Large)	문자열	31	1.55
13216	https://www.acmicpc.net/problem/13216	Bronze I	Badminton	문자열	118	1.35
14040	https://www.acmicpc.net/problem/14040	Bronze I	Hidden Palindrome	문자열	13	1
14468	https://www.acmicpc.net/problem/14468	Bronze I	소가 길을 건너간 이유 2	문자열	325	1.63
15904	https://www.acmicpc.net/problem/15904	Bronze I	UCPC는 무엇의 약자일까?	문자열	982	2.26
16360	https://www.acmicpc.net/problem/16360	Bronze I	Go Latin	문자열	414	2.1
16755	https://www.acmicpc.net/problem/16755	Bronze I	Magnus	문자열	98	1.76
17949	https://www.acmicpc.net/problem/17949	Bronze I	Drop The Byte!	문자열	103	2.14
18787	https://www.acmicpc.net/problem/18787	Bronze I	Mad Scientist	문자열	67	1.16
19564	https://www.acmicpc.net/problem/19564	Bronze I	반복	문자열	86	1.55
1316	https://www.acmicpc.net/problem/1316	Silver V	그룹 단어 체커	문자열	16362	1.92
2204	https://www.acmicpc.net/problem/2204	Silver V	도비의 난독증 테스트	문자열	269	2.01
2941	https://www.acmicpc.net/problem/2941	Silver V	크로아티아 알파벳	문자열	15459	2.19
3518	https://www.acmicpc.net/problem/3518	Silver V	공백왕 빈-칸	문자열	27	2.89
3568	https://www.acmicpc.net/problem/3568	Silver V	iSharp	문자열	521	2.17
3613	https://www.acmicpc.net/problem/3613	Silver V	Java vs C++	문자열	769	5.08
3952	https://www.acmicpc.net/problem/3952	Silver V	Mystery	문자열	25	2.28
4396	https://www.acmicpc.net/problem/4396	Silver V	지뢰 찾기	문자열	72	2.76
4659	https://www.acmicpc.net/problem/4659	Silver V	비밀번호 발음하기	문자열	622	1.71
4775	https://www.acmicpc.net/problem/4775	Silver V	Spelling Be	문자열	9	2.56
4910	https://www.acmicpc.net/problem/4910	Silver V	Hide That Number	문자열	9	3.56
5534	https://www.acmicpc.net/problem/5534	Silver V	간판	문자열	101	2.06
5555	https://www.acmicpc.net/problem/5555	Silver V	반지	문자열	742	1.61
6550	https://www.acmicpc.net/problem/6550	Silver V	부분 문자열	문자열	83	2.34
7585	https://www.acmicpc.net/problem/7585	Silver V	Brackets	문자열	64	3.77
9536	https://www.acmicpc.net/problem/9536	Silver V	여우는 어떻게 울지?	문자열	713	2.79
10527	https://www.acmicpc.net/problem/10527	Silver V	Judging Troubles	문자열	136	1.97
11773	https://www.acmicpc.net/problem/11773	Silver V	ESEJ	문자열	50	1.98
12512	https://www.acmicpc.net/problem/12512	Silver V	Magicka (Large)	문자열	11	1.45
12871	https://www.acmicpc.net/problem/12871	Silver V	무한 문자열	문자열	304	2.43
14405	https://www.acmicpc.net/problem/14405	Silver V	피카츄	문자열	635	2.08
17925	https://www.acmicpc.net/problem/17925	Silver V	Problem Classification	문자열	3	1.67
17998	https://www.acmicpc.net/problem/17998	Silver V	Levenshtein Distance	문자열	8	1.63
18155	https://www.acmicpc.net/problem/18155	Silver V	Issuing Plates	문자열	11	1.36
1120	https://www.acmicpc.net/problem/1120	Silver IV	문자열	문자열	4353	1.92
1213	https://www.acmicpc.net/problem/1213	Silver IV	팰린드롬 만들기	문자열	1653	2.78
1543	https://www.acmicpc.net/problem/1543	Silver IV	문서 검색	문자열	1817	2.94
1764	https://www.acmicpc.net/problem/1764	Silver IV	듣보잡	문자열	5678	2.57
4674	https://www.acmicpc.net/problem/4674	Silver IV	Do the Untwist	문자열	4	1
4691	https://www.acmicpc.net/problem/4691	Silver IV	DNA Translation	문자열	3	1.67
4695	https://www.acmicpc.net/problem/4695	Silver IV	Letter Sequence Analysis	문자열	6	1.33
4949	https://www.acmicpc.net/problem/4949	Silver IV	균형잡힌 세상	문자열	4565	3.02
5040	https://www.acmicpc.net/problem/5040	Silver IV	Playfair Cipher	문자열	4	2.75
7587	https://www.acmicpc.net/problem/7587	Silver IV	Anagrams	문자열	31	1.55
9012	https://www.acmicpc.net/problem/9012	Silver IV	괄호	문자열	19884	2.46
9253	https://www.acmicpc.net/problem/9253	Silver IV	스페셜 저지	문자열	148	1.74
9523	https://www.acmicpc.net/problem/9523	Silver IV	Arithmetic with Morse	문자열	13	1.23
9548	https://www.acmicpc.net/problem/9548	Silver IV	무제	문자열	19	3.68
10465	https://www.acmicpc.net/problem/10465	Silver IV	Rolling Encryption	문자열	47	2.15
10773	https://www.acmicpc.net/problem/10773	Silver IV	제로	문자열	7649	1.48
11140	https://www.acmicpc.net/problem/11140	Silver IV	LOL	문자열	64	2.58
11656	https://www.acmicpc.net/problem/11656	Silver IV	접미사 배열	문자열	4642	1.49
12933	https://www.acmicpc.net/problem/12933	Silver IV	오리	문자열	124	2.65
14330	https://www.acmicpc.net/problem/14330	Silver IV	Lazy Spelling Bee (Small)	문자열	32	1.31
14331	https://www.acmicpc.net/problem/14331	Silver IV	Lazy Spelling Bee (Large)	문자열	39	1.36
14919	https://www.acmicpc.net/problem/14919	Silver IV	분포표 만들기	문자열	182	5.16
16300	https://www.acmicpc.net/problem/16300	Silver IV	H to O	문자열	23	1.48
16654	https://www.acmicpc.net/problem/16654	Silver IV	Generalized German Quotation	문자열	13	1.23
17164	https://www.acmicpc.net/problem/17164	Silver IV	Rainbow Beads	문자열	131	1.5
18332	https://www.acmicpc.net/problem/18332	Silver IV	Valid Emails	문자열	2	4.5
19844	https://www.acmicpc.net/problem/19844	Silver IV	단어 개수 세기	문자열	62	2.94
1283	https://www.acmicpc.net/problem/1283	Silver III	단축키 지정	문자열	90	2.73
1706	https://www.acmicpc.net/problem/1706	Silver III	크로스워드	문자열	115	2.45
1972	https://www.acmicpc.net/problem/1972	Silver III	놀라운 문자열	문자열	236	1.66
2697	https://www.acmicpc.net/problem/2697	Silver III	다음수 구하기	문자열	222	1.47
2852	https://www.acmicpc.net/problem/2852	Silver III	NBA 농구	문자열	445	2.76
2992	https://www.acmicpc.net/problem/2992	Silver III	크면서 작은 수	문자열	463	2.07
3826	https://www.acmicpc.net/problem/3826	Silver III	스타일리시	문자열	35	1.29
5177	https://www.acmicpc.net/problem/5177	Silver III	출력 형식이 잘못되었습니다	문자열	121	2.53
6580	https://www.acmicpc.net/problem/6580	Silver III	쿼드 트리	문자열	24	2.75
6666	https://www.acmicpc.net/problem/6666	Silver III	Help Me with the Game	문자열	6	1
9322	https://www.acmicpc.net/problem/9322	Silver III	철벽 보안 알고리즘	문자열	558	1.64
9835	https://www.acmicpc.net/problem/9835	Silver III	BESTP	문자열	2	2
13417	https://www.acmicpc.net/problem/13417	Silver III	카드 문자열	문자열	470	1.46
14425	https://www.acmicpc.net/problem/14425	Silver III	문자열 집합	문자열	834	1.76
14490	https://www.acmicpc.net/problem/14490	Silver III	백대열	문자열	1290	1.34
15067	https://www.acmicpc.net/problem/15067	Silver III	Prime Driving Conditions	문자열	10	1.6
15658	https://www.acmicpc.net/problem/15658	Silver III	연산자 끼워넣기 (2)	문자열	1201	1.8
16588	https://www.acmicpc.net/problem/16588	Silver III	Substring Permutation	문자열	5	1.6
17413	https://www.acmicpc.net/problem/17413	Silver III	단어 뒤집기 2	문자열	1592	1.92
18270	https://www.acmicpc.net/problem/18270	Silver III	Livestock Lineup	문자열	45	1.51
1411	https://www.acmicpc.net/problem/1411	Silver II	비슷한 단어	문자열	167	1.9
1541	https://www.acmicpc.net/problem/1541	Silver II	잃어버린 괄호	문자열	6124	2.06
2469	https://www.acmicpc.net/problem/2469	Silver II	사다리 타기	문자열	304	2.47
4227	https://www.acmicpc.net/problem/4227	Silver II	Smeech	문자열	5	1.2
4848	https://www.acmicpc.net/problem/4848	Silver II	집합 숫자 표기법	문자열	65	1.55
5525	https://www.acmicpc.net/problem/5525	Silver II	IOIOI	문자열	1191	3.01
6023	https://www.acmicpc.net/problem/6023	Silver II	Word Morph	문자열	5	3.2
6582	https://www.acmicpc.net/problem/6582	Silver II	Artificial Intelligence?	문자열	10	1.3
7668	https://www.acmicpc.net/problem/7668	Silver II	Divisibility	문자열	10	1
10557	https://www.acmicpc.net/problem/10557	Silver II	Runes	문자열	15	3.53
10750	https://www.acmicpc.net/problem/10750	Silver II	Censoring	문자열	130	2.51
11082	https://www.acmicpc.net/problem/11082	Silver II	소수를 분수로	문자열	49	3.04
13945	https://www.acmicpc.net/problem/13945	Silver II	Appearance Analysis	문자열	42	1.19
16500	https://www.acmicpc.net/problem/16500	Silver II	문자열 판별	문자열	283	3.25
16925	https://www.acmicpc.net/problem/16925	Silver II	문자열 추측	문자열	101	3.63
1013	https://www.acmicpc.net/problem/1013	Silver I	Contact	문자열	1144	2.92
1148	https://www.acmicpc.net/problem/1148	Silver I	단어 만들기	문자열	23	2.52
2690	https://www.acmicpc.net/problem/2690	Silver I	옛날에는 조판을 어떻게 했을까?	문자열	8	4.5
3005	https://www.acmicpc.net/problem/3005	Silver I	크로스워드 퍼즐 쳐다보기	문자열	209	2.33
4046	https://www.acmicpc.net/problem/4046	Silver I	Decompressing in a GIF	문자열	2	2
4889	https://www.acmicpc.net/problem/4889	Silver I	안정적인 문자열	문자열	360	2.13
4970	https://www.acmicpc.net/problem/4970	Silver I	디지털 회로 개론	문자열	26	1.35
5538	https://www.acmicpc.net/problem/5538	Silver I	JJOOII	문자열	33	3.24
6228	https://www.acmicpc.net/problem/6228	Silver I	Cow Yahtzee	문자열	21	1.43
6324	https://www.acmicpc.net/problem/6324	Silver I	URLs	문자열	188	3.85
6422	https://www.acmicpc.net/problem/6422	Silver I	Getting Chorded	문자열	9	3.33
6581	https://www.acmicpc.net/problem/6581	Silver I	HTML	문자열	237	3.38
6676	https://www.acmicpc.net/problem/6676	Silver I	Inglish-Number Translator	문자열	10	6.1
10397	https://www.acmicpc.net/problem/10397	Silver I	Counting substhreengs	문자열	22	1.27
14066	https://www.acmicpc.net/problem/14066	Silver I	Kocka	문자열	24	2.08
14650	https://www.acmicpc.net/problem/14650	Silver I	걷다보니 신천역 삼 (Small)	문자열	487	1.27
17214	https://www.acmicpc.net/problem/17214	Silver I	다항 함수의 적분	문자열	105	4.27
17609	https://www.acmicpc.net/problem/17609	Silver I	회문	문자열	619	3.14
19583	https://www.acmicpc.net/problem/19583	Silver I	싸이버개강총회	문자열	141	1.96
19605	https://www.acmicpc.net/problem/19605	Silver I	Cyclic Shifts	문자열	6	1
19818	https://www.acmicpc.net/problem/19818	Silver I	LaTeX Expert	문자열	2	7
1089	https://www.acmicpc.net/problem/1089	Gold V	엘리베이터	문자열	186	4.69
1464	https://www.acmicpc.net/problem/1464	Gold V	뒤집기 3	문자열	59	2.68
1747	https://www.acmicpc.net/problem/1747	Gold V	소수&팰린드롬	문자열	1312	3.82
2671	https://www.acmicpc.net/problem/2671	Gold V	잠수함식별	문자열	710	2.77
2800	https://www.acmicpc.net/problem/2800	Gold V	괄호 제거	문자열	288	3.13
2866	https://www.acmicpc.net/problem/2866	Gold V	문자열 잘라내기	문자열	207	3.56
3107	https://www.acmicpc.net/problem/3107	Gold V	IPv6	문자열	166	3.54
3978	https://www.acmicpc.net/problem/3978	Gold V	Hacking	문자열	35	4.89
4568	https://www.acmicpc.net/problem/4568	Gold V	LRU Caching	문자열	42	2.64
9177	https://www.acmicpc.net/problem/9177	Gold V	단어 섞기	문자열	198	3.59
9251	https://www.acmicpc.net/problem/9251	Gold V	LCS	문자열	7442	2.46
9252	https://www.acmicpc.net/problem/9252	Gold V	LCS 2	문자열	3763	2.4
11339	https://www.acmicpc.net/problem/11339	Gold V	There is no place like 127.0.0.1	문자열	6	2.83
11613	https://www.acmicpc.net/problem/11613	Gold V	ASCII Addition	문자열	74	1.65
12447	https://www.acmicpc.net/problem/12447	Gold V	ワイルドカ?ド (Small)	문자열	3	3
12904	https://www.acmicpc.net/problem/12904	Gold V	A와 B	문자열	447	2.1
13022	https://www.acmicpc.net/problem/13022	Gold V	늑대와 올바른 단어	문자열	92	2.86
16890	https://www.acmicpc.net/problem/16890	Gold V	창업	문자열	31	5.13
18935	https://www.acmicpc.net/problem/18935	Gold V	Checks Post Facto 스페셜 저지	문자열	5	1.8
